lon,lat,date,month,sst_c,presence
-28.301641685796188,-21.770418526430554,2019-06-15,6.0,25.43216,0
-48.641461109754495,11.494341010211961,2019-01-15,1.0,26.194122,0
-38.55997147370163,-23.590968861475748,2019-02-15,2.0,28.755585,0
-14.71573326500603,10.345954859318539,2019-08-15,8.0,27.623352,0
-26.369415400465492,-15.179217394829358,2019-06-15,6.0,26.566223,0
-17.527262751995643,-24.403998254489792,2019-05-15,5.0,25.655853,0
-24.581240615297887,12.239983123853655,2019-07-15,7.0,25.76709,0
-24.186693942624984,-27.31057755381248,2019-11-15,11.0,20.934113,0
-50.16598148838645,9.915430738243877,2019-07-15,7.0,28.122253,0
-35.27295522824963,-3.6074765427881346,2019-08-15,8.0,26.821259,0
-36.78733808570569,13.510873067624146,2019-08-15,8.0,27.290985,0
-29.951464216218245,18.305994923554607,2019-05-15,5.0,23.581635,0
-28.069577637347965,-29.24361571466736,2019-09-15,9.0,20.119476,0
-16.88467676525756,17.76308469961812,2019-07-15,7.0,24.743408,0
-10.971333110010391,-4.390067963888768,2019-02-15,2.0,27.712097,0
-30.04113886842312,27.04279279726604,2019-02-15,2.0,21.27475,0
-16.630170370350434,18.60764788865317,2019-06-15,6.0,19.712494,0
-33.55466092153425,3.256601665007011,2019-10-15,10.0,28.08722,0
-42.53578222208925,22.248783853917523,2019-03-15,3.0,23.52597,0
-55.59060895587809,23.18933924935957,2019-11-15,11.0,27.372284,0
-30.7031055015246,12.080631195623134,2019-09-15,9.0,28.210571,0
-25.650695855399377,-2.0610816943541472,2019-01-15,1.0,27.75122,0
-22.239708572295086,-12.961583591417103,2019-03-15,3.0,27.739197,0
-59.45023001887532,28.471014691178617,2019-05-15,5.0,24.814758,0
-46.34684044553038,1.3579761132233124,2019-10-15,10.0,27.964844,0
-52.2130436748106,11.876554021141445,2019-05-15,5.0,27.032745,0
-25.952278371868246,20.241480138640405,2019-07-15,7.0,23.841614,0
-24.36419201545602,12.631535095178819,2019-04-15,4.0,23.383545,0
-58.34833977919952,9.025898639328283,2019-12-15,12.0,28.018005,0
-13.944537858188383,-12.630315068362908,2019-09-15,9.0,22.887115,0
-34.30560413700465,14.495402090515348,2019-01-15,1.0,24.9021,0
-32.005855272543336,28.773133515272043,2019-11-15,11.0,24.242584,0
-28.724860099501168,-17.419537152159,2019-01-15,1.0,26.867218,0
-30.72313935431673,6.873369950461203,2019-04-15,4.0,26.62326,0
-19.618281310262525,8.124049894174902,2019-05-15,5.0,26.837921,0
-15.889902435967329,-18.523655077934222,2019-05-15,5.0,25.92926,0
-57.047643186025034,27.075747600379856,2019-10-15,10.0,27.823303,0
-41.31814318135458,-0.8698763515259316,2019-09-15,9.0,27.383087,0
-52.229658397420934,7.980466997941889,2019-01-15,1.0,26.936646,0
-36.999360723413226,27.799671036356465,2019-06-15,6.0,25.016388,0
-34.23870749895784,-25.036592649905806,2019-06-15,6.0,23.625397,0
-35.37270224822632,-18.556680876084602,2019-07-15,7.0,26.093231,0
-55.30956823510765,21.637050130107667,2019-07-15,7.0,28.086945,0
-36.89434286229511,29.081976863785286,2019-05-15,5.0,23.073822,0
-41.75557260157535,29.67368794005464,2019-12-15,12.0,23.581512,0
-15.489045848006334,-13.593184062153615,2019-04-15,4.0,26.991394,0
-39.54966332340726,-25.791585732713834,2019-09-15,9.0,22.042725,0
-44.430857012621026,28.553363854169973,2019-11-15,11.0,24.823334,0
-54.699950910726926,23.520864532729156,2019-01-15,1.0,25.260468,0
-35.35781787487082,10.023135608157673,2019-10-15,10.0,28.513672,0
-19.045720236306373,-26.796990520266636,2019-09-15,9.0,19.62677,0
-33.33243816804395,4.951047043455205,2019-01-15,1.0,27.560822,0
-11.96397277209418,-10.459973120905211,2019-07-15,7.0,24.627075,0
-14.867125465098496,-19.647376058721843,2019-02-15,2.0,26.664856,0
-58.13804245812746,28.590727240336086,2019-03-15,3.0,22.706085,0
-16.832316151985673,29.02499282311173,2019-11-15,11.0,21.983307,0
-16.912872179767128,-20.472768241572815,2019-04-15,4.0,27.003235,0
-33.92320333200748,-7.775178489930791,2019-03-15,3.0,29.229187,0
-23.66692619264559,-24.82531839858801,2019-09-15,9.0,21.435028,0
-33.01606695229245,-5.971892302661686,2019-02-15,2.0,28.817566,0
-18.010757097642482,-14.56163789164097,2019-03-15,3.0,27.3078,0
-57.77926671302812,29.375063092943613,2019-11-15,11.0,25.46283,0
-11.248281923453028,-9.854921640334464,2019-10-15,10.0,23.706055,0
-57.72485938465173,22.13210417366966,2019-02-15,2.0,25.358337,0
-59.399631709293054,14.037167423456808,2019-10-15,10.0,29.29013,0
-16.221892335846412,-13.127392925117448,2019-06-15,6.0,25.623291,0
-22.48394750438719,-14.28313894298972,2019-06-15,6.0,26.145233,0
-29.954755041747617,14.109322156088169,2019-07-15,7.0,25.647247,0
-32.77007102194922,-20.995894022752815,2019-02-15,2.0,29.255219,0
-56.800939808986854,6.431880912000395,2019-06-15,6.0,27.550232,0
-40.455216779818606,27.938868239112253,2019-01-15,1.0,22.681458,0
-29.127430671201008,28.743730671328592,2019-10-15,10.0,25.448486,0
-19.560425088577965,-19.184204740173136,2019-05-15,5.0,26.464905,0
-37.50571722357752,-1.6955810328315941,2019-11-15,11.0,27.66159,0
-39.381105714282256,-18.47360768603062,2019-01-15,1.0,27.347137,0
-20.400346568499245,9.342527858163102,2019-04-15,4.0,25.121826,0
-42.09140489004223,27.86981604691269,2019-01-15,1.0,22.292847,0
-18.630418016005557,14.335760322231806,2019-07-15,7.0,27.09848,0
-30.9548012403375,-13.932345390987756,2019-10-15,10.0,25.759705,0
-36.692706532734704,-25.142216167968982,2019-11-15,11.0,23.550964,0
-33.11291667514664,23.60782182580131,2019-08-15,8.0,26.099945,0
-45.60827581131575,7.755497096982502,2019-07-15,7.0,28.167633,0
-12.942809175450414,-9.099049206373241,2019-04-15,4.0,28.134888,0
-22.84660203349958,12.974144246318708,2019-05-15,5.0,23.890778,0
-28.15462291703376,-15.450325235373123,2019-06-15,6.0,26.70462,0
-54.535855882923265,29.80209330580329,2019-08-15,8.0,29.185791,0
-14.775572912217832,0.8801853034699114,2019-01-15,1.0,28.110779,0
-43.401294027214306,20.04794610703827,2019-07-15,7.0,26.513123,0
-14.31072301091912,0.45622259249344665,2019-01-15,1.0,27.80066,0
-14.501623439419014,-9.49863151686381,2019-03-15,3.0,28.277496,0
-40.94275748814013,22.699630492004587,2019-02-15,2.0,23.414917,0
-26.78810964138688,-5.477026014740886,2019-08-15,8.0,26.058167,0
-13.649089863999798,-14.548374786264194,2019-11-15,11.0,23.09433,0
-39.232082163829126,-23.859174276219665,2019-06-15,6.0,25.124786,0
-24.656082084602552,-14.091437136687414,2019-06-15,6.0,26.61615,0
-23.293359733792713,-4.969545543402891,2019-11-15,11.0,26.693787,0
-29.38756456036496,-6.975855995955847,2019-03-15,3.0,29.280426,0
-23.38235900054397,20.242929483213132,2019-10-15,10.0,25.18512,0
-26.569092331010197,17.396329992412134,2019-02-15,2.0,23.067474,0
-26.400572041252126,-13.57339250296046,2019-04-15,4.0,28.056427,0
-49.530243119460316,17.890639564792778,2019-12-15,12.0,26.502289,0
-28.900981155226614,-17.27492230455697,2019-10-15,10.0,24.87918,0
-25.7305099604592,-26.0523980261588,2019-08-15,8.0,20.122253,0
-22.546269386775144,8.038448165275831,2019-02-15,2.0,27.225037,0
-15.337764694704376,-2.671200961861352,2019-09-15,9.0,25.038086,0
-59.767287674899876,17.379494736228793,2019-09-15,9.0,29.437073,0
-17.227210610383167,-28.468166873338216,2019-02-15,2.0,26.226501,0
-22.28482642238224,15.833937659307757,2019-06-15,6.0,23.06784,0
-22.18665575044932,-28.468016860127328,2019-10-15,10.0,20.489227,0
-21.32970565750354,-22.751886612610388,2019-10-15,10.0,22.486633,0
-13.044318927479154,-23.184737056806114,2019-06-15,6.0,23.998566,0
-22.387397753535602,-1.6328309356288173,2019-06-15,6.0,26.509674,0
-22.38776903950143,-12.110586070536286,2019-10-15,10.0,24.55487,0
-27.22815787164926,4.251656909356662,2019-09-15,9.0,27.983337,0
-22.319250713815805,23.786351650097593,2019-03-15,3.0,20.850098,0
-51.75337826217789,12.456689885615297,2019-01-15,1.0,26.269897,0
-27.221844026002728,21.648835448679172,2019-04-15,4.0,22.161407,0
-34.008857760289786,9.064576804012852,2019-11-15,11.0,27.98346,0
-40.35004819362717,18.431278428014835,2019-07-15,7.0,25.854736,0
-13.684452520517603,-24.296208080706293,2019-08-15,8.0,20.938568,0
-30.553423644752417,0.5188248788638106,2019-03-15,3.0,28.379028,0
-15.697849402804962,25.867548638250057,2019-04-15,4.0,19.60614,0
-31.670072612886077,-20.94028801706937,2019-05-15,5.0,27.317535,0
-40.79245278254156,25.0415794438362,2019-11-15,11.0,25.36319,0
-45.743419260630276,-28.175624395120135,2019-05-15,5.0,24.371735,0
-36.24198216326621,13.571799082862768,2019-01-15,1.0,25.329865,0
-46.75048505000967,5.515575098189352,2019-09-15,9.0,29.121948,0
-25.704296400868692,-2.9726794755563866,2019-11-15,11.0,27.240723,0
-27.97645117016927,19.166766163864793,2019-03-15,3.0,22.17163,0
-43.839392630161015,27.21919287760062,2019-05-15,5.0,24.054321,0
-17.23086009587054,12.626834450634888,2019-11-15,11.0,27.693695,0
-33.245479527559766,-25.336575870212563,2019-10-15,10.0,22.629059,0
-24.245659062319525,-16.976597937418813,2019-12-15,12.0,25.52594,0
-50.9452001729029,13.730828228254147,2019-06-15,6.0,26.941803,0
-13.811867585824437,-27.04131962725866,2019-11-15,11.0,20.66629,0
-43.33505670517952,22.019164806909743,2019-02-15,2.0,23.8609,0
-20.337915102249355,-17.83901384930799,2019-01-15,1.0,25.55011,0
-48.92520899184203,1.9592190744249933,2019-02-15,2.0,27.855347,0
-28.85326789207235,-12.767566715517432,2019-04-15,4.0,28.547302,0
-35.63923899406984,5.901918212041146,2019-06-15,6.0,27.812256,0
-14.07824537718129,-27.767077766851543,2019-08-15,8.0,20.361755,0
-27.960111606540885,-14.60456646788485,2019-04-15,4.0,28.053741,0
-17.748376749525335,-7.5131146299603095,2019-12-15,12.0,26.482025,0
-39.48112124957429,-18.97599532400366,2019-08-15,8.0,24.456146,0
-23.677060359179997,-11.135552820041838,2019-02-15,2.0,27.622925,0
-17.286170133597416,-20.3258593603572,2019-12-15,12.0,24.818054,0
-38.89330788145821,-17.0670744937119,2019-01-15,1.0,27.129913,0
-46.98663741902242,24.81460108493971,2019-07-15,7.0,27.73407,0
-43.91637213215114,10.746703590606202,2019-07-15,7.0,27.140137,0
-32.05532526745844,7.673554251212323,2019-07-15,7.0,27.600555,0
-38.166899220203156,19.913546921383514,2019-08-15,8.0,26.334167,0
-29.98076564117942,10.305004163551438,2019-10-15,10.0,28.413483,0
-28.82721009082135,-7.597746857337743,2019-11-15,11.0,26.485382,0
-45.22847347241673,16.777227446932343,2019-04-15,4.0,25.215088,0
-29.777586022073194,14.198250285717684,2019-12-15,12.0,25.493225,0
-24.60902651283275,-24.904126481220924,2019-01-15,1.0,27.390472,0
-45.23030758417066,-27.033626090223287,2019-02-15,2.0,27.814941,0
-29.526672378447447,-7.291591042332687,2019-11-15,11.0,26.548737,0
-55.40804511625143,26.086118346259617,2019-06-15,6.0,26.933197,0
-45.03288765853016,21.555369450902027,2019-07-15,7.0,26.878265,0
-22.25378585629955,9.364959982474971,2019-12-15,12.0,27.594421,0
-21.48629538791574,21.214067404388274,2019-01-15,1.0,21.309967,0
-39.478032190051685,-25.71948343499616,2019-10-15,10.0,22.443298,0
-53.78133570982517,13.496940002323448,2019-03-15,3.0,25.940216,0
-42.567633814300635,6.765516522797789,2019-04-15,4.0,27.024963,0
-44.42005320240351,26.81931016806645,2019-08-15,8.0,28.386414,0
-10.977184667430386,-22.524251669859154,2019-07-15,7.0,22.68637,0
-35.253556264611404,1.1206924795348705,2019-02-15,2.0,27.660217,0
-42.29041401462724,14.41987817541127,2019-11-15,11.0,27.444733,0
-37.63291120721409,-18.66707143582815,2019-06-15,6.0,27.33722,0
-41.43806764576861,-26.36892560593849,2019-04-15,4.0,26.07962,0
-50.77263609129971,14.330218524247954,2019-10-15,10.0,28.632751,0
-26.358112472582484,-15.114701366569482,2019-12-15,12.0,26.070923,0
-12.108887768416622,-26.19592115300442,2019-03-15,3.0,26.429077,0
-13.86967142949581,-20.429673442861798,2019-01-15,1.0,25.458038,0
-14.761799661320346,-8.323311214618332,2019-01-15,1.0,26.68689,0
-13.180750244089694,-6.046284359712377,2019-01-15,1.0,27.104614,0
-38.90290666034021,5.398225832662099,2019-06-15,6.0,28.094757,0
-39.3345626593897,-29.824442237520863,2019-02-15,2.0,25.80014,0
-49.382975738122184,16.301338076578965,2019-05-15,5.0,26.083221,0
-11.827575115695048,-14.783574484452993,2019-03-15,3.0,26.762543,0
-50.76316304431164,15.821961081747304,2019-02-15,2.0,25.516083,0
-19.126612916794116,-13.649964306106181,2019-09-15,9.0,23.716919,0
-28.961595382293144,25.923392799889044,2019-12-15,12.0,23.18869,0
-32.62125619518703,-2.4132723440425394,2019-02-15,2.0,28.776825,0
-58.583534985394245,15.862356605859212,2019-10-15,10.0,29.33197,0
-25.11812131542002,-2.467670511152747,2019-09-15,9.0,25.791473,0
-18.71259306533768,-14.973552222345408,2019-04-15,4.0,27.090637,0
-42.19437585086993,13.307678378441828,2019-10-15,10.0,27.955475,0
-24.46181639893468,16.21281886621194,2019-10-15,10.0,26.675232,0
-44.23596091290494,11.434660476813349,2019-01-15,1.0,25.914368,0
-45.800111584020705,6.786180160617398,2019-06-15,6.0,27.401917,0
